"index","sourcetype","main_type","perf_item","nmon_section","unity","description","long_description","formula (or field name if not evaluated)","is_evaluated","OS_compatibility","AIX","Linux","Solaris","SPL root search"
"index=nmon","sourcetype=nmon_data","Performance Data","KERNEL STATISTICS","VM","Pages/sec","pgscan_direct_normal: Number of pages reclaimed directly","pgscan_direct_normal: Number of pages reclaimed directly (per zone, since the last boot)","pgscan_direct_normal","false","Linux","false","true","false","eventtype=nmon:performance sourcetype=nmon_data type=VM"
"index=nmon","sourcetype=nmon_data","Performance Data","KERNEL STATISTICS","VM","Pages/sec","pgscan_direct_dma32: Number of pages reclaimed directly","pgscan_direct_dma32: Number of pages reclaimed directly (per zone, since the last boot)","pgscan_direct_dma32","false","Linux","false","true","false","eventtype=nmon:performance sourcetype=nmon_data type=VM"
"index=nmon","sourcetype=nmon_data","Performance Data","KERNEL STATISTICS","VM","Pages/sec","pgscan_direct_dma: Number of pages reclaimed directly","pgscan_direct_dma: Number of pages reclaimed directly (per zone, since the last boot)","pgscan_direct_dma","false","Linux","false","true","false","eventtype=nmon:performance sourcetype=nmon_data type=VM"
"index=nmon","sourcetype=nmon_data","Performance Data","KERNEL STATISTICS","VM","Pages/sec","pginodesteal: Number of pages reclaimed via inode freeing","pginodesteal: Number of pages reclaimed via inode freeing (since the last boot)","pginodesteal","false","Linux","false","true","false","eventtype=nmon:performance sourcetype=nmon_data type=VM"
"index=nmon","sourcetype=nmon_data","Performance Data","KERNEL STATISTICS","VM","Pages/sec","slabs_scanned: Number of slab objects scanned","slabs_scanned: Number of slab objects scanned (since the last boot)","slabs_scanned","false","Linux","false","true","false","eventtype=nmon:performance sourcetype=nmon_data type=VM"
"index=nmon","sourcetype=nmon_data","Performance Data","KERNEL STATISTICS","VM","Pages/sec","kswapd_steal: Number of pages reclaimed by kswapd","kswapd_steal: Number of pages reclaimed by kswapd (since the last boot)","kswapd_steal","false","Linux","false","true","false","eventtype=nmon:performance sourcetype=nmon_data type=VM"
"index=nmon","sourcetype=nmon_data","Performance Data","KERNEL STATISTICS","VM","Pages/sec","kswapd_inodesteal: Number of pages reclaimed by kswapd via inode freeing","kswapd_inodesteal: Number of pages reclaimed by kswapd via inode freeing (since the last boot)","kswapd_inodesteal","false","Linux","false","true","false","eventtype=nmon:performance sourcetype=nmon_data type=VM"
"index=nmon","sourcetype=nmon_data","Performance Data","KERNEL STATISTICS","VM","Pages/sec","pageoutrun: Number of kswapd's calls to page reclaim","pageoutrun: Number of kswapd's calls to page reclaim (since the last boot)","pageoutrun","false","Linux","false","true","false","eventtype=nmon:performance sourcetype=nmon_data type=VM"
"index=nmon","sourcetype=nmon_data","Performance Data","KERNEL STATISTICS","VM","Pages/sec","allocstall: Number of direct reclaim calls","allocstall: Number of direct reclaim calls (since the last boot)","allocstall","false","Linux","false","true","false","eventtype=nmon:performance sourcetype=nmon_data type=VM"
"index=nmon","sourcetype=nmon_data","Performance Data","KERNEL STATISTICS","VM","Pages/sec","pgrotated: Miscellaneous statistics","pgrotated: Miscellaneous statistics","pgrotated","false","Linux","false","true","false","eventtype=nmon:performance sourcetype=nmon_data type=VM"
"index=nmon","sourcetype=nmon_data","Performance Data","KERNEL STATISTICS","VM","Pages/sec","nr_bounce: Miscellaneous statistics","nr_bounce: Miscellaneous statistics","nr_bounce","false","Linux","false","true","false","eventtype=nmon:performance sourcetype=nmon_data type=VM"
,,,,,,,,,,,,,,
"index=nmon","sourcetype=nmon_data","Performance Data","KERNEL STATISTICS","VM","Pages/sec","minfaults: (pages/s) minor faults, Same as 'vmstat.mf'","minfaults: (pages/s) minor faults, Same as 'vmstat.mf'","minfaults","false","Solaris","false","false","true","eventtype=nmon:performance sourcetype=nmon_data type=VM"
"index=nmon","sourcetype=nmon_data","Performance Data","KERNEL STATISTICS","VM","Pages/sec","majfaults: (pages/s) major faults","majfaults: (pages/s) major faults","majfaults","false","Solaris","false","false","true","eventtype=nmon:performance sourcetype=nmon_data type=VM"
"index=nmon","sourcetype=nmon_data","Performance Data","KERNEL STATISTICS","VM","Pages/sec","pgin: (pages/s) pagein","pgin: (pages/s) pagein","pgin","false","Solaris","false","false","true","eventtype=nmon:performance sourcetype=nmon_data type=VM"
"index=nmon","sourcetype=nmon_data","Performance Data","KERNEL STATISTICS","VM","Pages/sec","pgout: (pages/s) pageins","pgout: (pages/s) pageins","pgout","false","Solaris","false","false","true","eventtype=nmon:performance sourcetype=nmon_data type=VM"
"index=nmon","sourcetype=nmon_data","Performance Data","KERNEL STATISTICS","VM","Pages/sec","scans: (pages/s) pages examined by pageout daemon, Same as 'vmstat.sr'","scans: (pages/s) pages examined by pageout daemon, Same as 'vmstat.sr'","scans","false","Solaris","false","false","true","eventtype=nmon:performance sourcetype=nmon_data type=VM"
"index=nmon","sourcetype=nmon_data","Performance Data","KERNEL STATISTICS","VM","Pages/sec","reclaims: (pages/s) pages freed by daemon or auto, Same as 'vmstat.re'","reclaims: (pages/s) pages freed by daemon or auto, Same as 'vmstat.re'","reclaims","false","Solaris","false","false","true","eventtype=nmon:performance sourcetype=nmon_data type=VM"
"index=nmon","sourcetype=nmon_data","Performance Data","KERNEL STATISTICS","VM","KB/sec","pgpgin: (KB/s) pages paged in, Same as 'vmstat.pi'","pgpgin: (KB/s) pages paged in, Same as 'vmstat.pi'","pgpgin","false","Solaris","false","false","true","eventtype=nmon:performance sourcetype=nmon_data type=VM"
"index=nmon","sourcetype=nmon_data","Performance Data","KERNEL STATISTICS","VM","KB/sec","pgpgout: (KB/s) pages paged out, Same as 'vmstat.po'","pgpgout: (KB/s) pages paged out, Same as 'vmstat.po'","pgpgout","false","Solaris","false","false","true","eventtype=nmon:performance sourcetype=nmon_data type=VM"
"index=nmon","sourcetype=nmon_data","Performance Data","KERNEL STATISTICS","VM","KB/sec","pswpin: (KB/s) pages swapped in and out, Same as 'vmstat.si'","pswpin: (KB/s) pages swapped in and out, Same as 'vmstat.si'","pswpin","false","Solaris","false","false","true","eventtype=nmon:performance sourcetype=nmon_data type=VM"
"index=nmon","sourcetype=nmon_data","Performance Data","KERNEL STATISTICS","VM","KB/sec","pswpout: (KB/s) pages swapped in and out, Same as 'vmstat.so'","pswpout: (KB/s) pages swapped in and out, Same as 'vmstat.so'","pswpout","false","Solaris","false","false","true","eventtype=nmon:performance sourcetype=nmon_data type=VM"
"index=nmon","sourcetype=nmon_data","Performance Data","KERNEL STATISTICS","VM","KB/sec","pgfree: (KB/s) pages freed by daemon or auto, Same as 'vmstat.fr'","pgfree: (KB/s) pages freed by daemon or auto, Same as 'vmstat.fr'","pgfree","false","Solaris","false","false","true","eventtype=nmon:performance sourcetype=nmon_data type=VM"
,,,,,,,,,,,,,,
"index=nmon","sourcetype=nmon_data","Performance Data","MEMORY STATISTICS","MEMNEW","%","Percentage of real memory that is used by process segments","Percentage of real memory that is used by process segments","Process","false","AIX","true","false","false","eventtype=nmon:performance sourcetype=nmon_data type=MEMNEW"
"index=nmon","sourcetype=nmon_data","Performance Data","MEMORY STATISTICS","MEMNEW","%","Percentage of real memory that is used by system segments","Percentage of real memory that is used by system segments","System","false","AIX","true","false","false","eventtype=nmon:performance sourcetype=nmon_data type=MEMNEW"
"index=nmon","sourcetype=nmon_data","Performance Data","MEMORY STATISTICS","MEMNEW","%","Percentage of real memory that is free","Percentage of real memory that is free","Free","false","AIX","true","false","false","eventtype=nmon:performance sourcetype=nmon_data type=MEMNEW"
"index=nmon","sourcetype=nmon_data","Performance Data","MEMORY STATISTICS","MEMNEW","%","Percentage of real memory used for File System Cache","Percentage of real memory used for File System Cache","Fscache","false","AIX","true","false","false","eventtype=nmon:performance sourcetype=nmon_data type=MEMNEW"
"index=nmon","sourcetype=nmon_data","Performance Data","MEMORY STATISTICS","MEMNEW","%","Percentage of real memory in used","Percentage of real memory in used","memused=(FScache_PCT+Process_PCT+System_PCT)","true","AIX","true","false","false","eventtype=nmon:performance sourcetype=nmon_data type=MEMNEW"
,,,,,,,,,,,,,,
"index=nmon","sourcetype=nmon_data","Performance Data","MEMORY STATISTICS","MEM","MB","memtotal: (MB) total usable physical memory","memtotal: (MB) total usable physical memory","memtotal","false","Solaris","false","false","true","eventtype=nmon:performance sourcetype=nmon_data type=MEM"
"index=nmon","sourcetype=nmon_data","Performance Data","MEMORY STATISTICS","MEM","MB","swaptotal: (MB) swapfree + swapused","swaptotal: (MB) swapfree + swapused","swaptotal","false","Solaris","false","false","true","eventtype=nmon:performance sourcetype=nmon_data type=MEM"
"index=nmon","sourcetype=nmon_data","Performance Data","MEMORY STATISTICS","MEM","MB","memfree: (MB) free physical memory","memfree: (MB) free physical memory. For Solaris file system cache (FSCache) is located inside this area, Same as 'vmstat.memory.free' value in MB","memfree","false","Solaris","false","false","true","eventtype=nmon:performance sourcetype=nmon_data type=MEM"
"index=nmon","sourcetype=nmon_data","Performance Data","MEMORY STATISTICS","MEM","MB","swapfree: (MB) Free swap space","swapfree: (MB) Free swap space, Same as 'swap -s.available', Same as 'sar -r.freeswap / 2' (/2 since unit is block size), Close to 'vmstat.memory.swap' value in MB (which does not include reserved space)","swapfree","false","Solaris","false","false","true","eventtype=nmon:performance sourcetype=nmon_data type=MEM"
"index=nmon","sourcetype=nmon_data","Performance Data","MEMORY STATISTICS","MEM","MB","swapused: (MB) used swap (reserved + allocated)","swapused: (MB) used swap (reserved + allocated), Same as 'swap -s.allocated'","swapused","false","Solaris","false","false","true","eventtype=nmon:performance sourcetype=nmon_data type=MEM"
"index=nmon","sourcetype=nmon_data","Performance Data","MEMORY STATISTICS","MEM","%","memused : (%) Percentage of memory used","memused : (%) Percentage of memory used","memused_PCT","false","Solaris","false","false","true","eventtype=nmon:performance sourcetype=nmon_data type=MEM"
"index=nmon","sourcetype=nmon_data","Performance Data","MEMORY STATISTICS","MEM","%","swapused : (%) Percentage of swap used","swapused : (%) Percentage of swap used","swapused_PCT","false","Solaris","false","false","true","eventtype=nmon:performance sourcetype=nmon_data type=MEM"
"index=nmon","sourcetype=nmon_data","Performance Data","MEMORY STATISTICS","MEM","%","memfree : (%) Percentage of memory free","memfree : (%) Percentage of memory free","memfree_PCT","false","Solaris","false","false","true","eventtype=nmon:performance sourcetype=nmon_data type=MEM"
"index=nmon","sourcetype=nmon_data","Performance Data","MEMORY STATISTICS","MEM","%","swapfree : (%) Percentage of swap free","swapfree : (%) Percentage of swap free","swapfree_PCT","false","Solaris","false","false","true","eventtype=nmon:performance sourcetype=nmon_data type=MEM"
,,,,,,,,,,,,,,
"index=nmon","sourcetype=nmon_data","Performance Data","MEMORY STATISTICS","MEM","MB","Real_free_MB: (MB) Physical memory free","Real_free_MB: (MB) Physical memory free","Real_free_MB","false","AIX","true","false","false","eventtype=nmon:performance sourcetype=nmon_data type=MEM"
"index=nmon","sourcetype=nmon_data","Performance Data","MEMORY STATISTICS","MEM","%","Real_free_PCT: (%) Physical memory free","Real_free_PCT: (%) Physical memory free","Real_free_PCT","false","AIX","true","false","false","eventtype=nmon:performance sourcetype=nmon_data type=MEM"
"index=nmon","sourcetype=nmon_data","Performance Data","MEMORY STATISTICS","MEM","MB","Real_total_MB: (MB) Total physical memory available","Real_total_MB: (MB) Total physical memory available","Real_total_MB","false","AIX","true","false","false","eventtype=nmon:performance sourcetype=nmon_data type=MEM"
"index=nmon","sourcetype=nmon_data","Performance Data","MEMORY STATISTICS","MEM","MB","Real_used_MB : (MB) Physical memory used","Real_used_MB : (MB) Physical memory used","Real_used_MB=round((Real_total_MB-Real_free_MB),0)","true","AIX","true","false","false","eventtype=nmon:performance sourcetype=nmon_data type=MEM"
"index=nmon","sourcetype=nmon_data","Performance Data","MEMORY STATISTICS","MEM","%","Real_used_PCT : (%) Physical memory used","Real_used_PCT : (%) Physical memory used","Real_used_PCT=round(((Real_used_MB/Real_total_MB)*100),2)","true","AIX","true","false","false","eventtype=nmon:performance sourcetype=nmon_data type=MEM"
"index=nmon","sourcetype=nmon_data","Performance Data","MEMORY STATISTICS","MEM","MB","Virtual_free_MB: (MB) Free paging space","Virtual_free_MB: (MB) Free paging space","Virtual_free_MB","false","AIX","true","false","false","eventtype=nmon:performance sourcetype=nmon_data type=MEM"
"index=nmon","sourcetype=nmon_data","Performance Data","MEMORY STATISTICS","MEM","%","Virtual_free_PCT: (%) Free paging space","Virtual_free_PCT: (%) Free paging space","Virtual_free_PCT","false","AIX","true","false","false","eventtype=nmon:performance sourcetype=nmon_data type=MEM"
"index=nmon","sourcetype=nmon_data","Performance Data","MEMORY STATISTICS","MEM","MB","Virtual_total_MB: (MB) Total paging space","Virtual_total_MB: (MB) Total paging space","Virtual_total_MB","false","AIX","true","false","false","eventtype=nmon:performance sourcetype=nmon_data type=MEM"
"index=nmon","sourcetype=nmon_data","Performance Data","MEMORY STATISTICS","MEM","MB","Virtual_used_MB : (MB) Used paging space","Virtual_used_MB : (MB) Used paging space","Virtual_used_MB=round((Virtual_total_MB-Virtual_free_MB),0)","true","AIX","true","false","false","eventtype=nmon:performance sourcetype=nmon_data type=MEM"
"index=nmon","sourcetype=nmon_data","Performance Data","MEMORY STATISTICS","MEM","%","Virtual_used_PCT : (%) Used paging space","Virtual_used_PCT : (%) Used paging space","Virtual_used_PCT=round(((Virtual_used_MB/Virtual_total_MB)*100),2)","true","AIX","true","false","false","eventtype=nmon:performance sourcetype=nmon_data type=MEM"
,,,,,,,,,,,,,,
"index=nmon","sourcetype=nmon_data","Performance Data","MEMORY STATISTICS","MEM","MB / %","memused : Total amount of physical RAM used","memused : Total amount of physical RAM used","memused=round((memtotal-memfree),0)","true","Linux","false","true","false","eventtype=nmon:performance sourcetype=nmon_data type=MEM"
"index=nmon","sourcetype=nmon_data","Performance Data","MEMORY STATISTICS","MEM","MB / %","memfree : Total amount of physical RAM left unused by the system","memfree : Total amount of physical RAM left unused by the system","memfree","false","Linux","false","true","false","eventtype=nmon:performance sourcetype=nmon_data type=MEM"
"index=nmon","sourcetype=nmon_data","Performance Data","MEMORY STATISTICS","MEM","MB / %","memtotal: Total amount of physical RAM","memtotal: Total amount of physical RAM","memtotal","false","Linux","false","true","false","eventtype=nmon:performance sourcetype=nmon_data type=MEM"
"index=nmon","sourcetype=nmon_data","Performance Data","MEMORY STATISTICS","MEM","MB / %","buffers : The amount of physical RAM, used for file buffers","buffers : The amount of physical RAM, used for file buffers","buffers","false","Linux","false","true","false","eventtype=nmon:performance sourcetype=nmon_data type=MEM"
"index=nmon","sourcetype=nmon_data","Performance Data","MEMORY STATISTICS","MEM","MB / %","cached : The amount of physical RAM, used as cache memory","cached : The amount of physical RAM, used as cache memory","cached","false","Linux","false","true","false","eventtype=nmon:performance sourcetype=nmon_data type=MEM"
"index=nmon","sourcetype=nmon_data","Performance Data","MEMORY STATISTICS","MEM","MB / %","active: Amount of buffer or page cache memory that is in active use","active: The total amount of buffer or page cache memory, that is in active use. This is memory that has been recently used and is usually not reclaimed for other purposes","active","false","Linux","false","true","false","eventtype=nmon:performance sourcetype=nmon_data type=MEM"
"index=nmon","sourcetype=nmon_data","Performance Data","MEMORY STATISTICS","MEM","MB / %","inactive: Amount of buffer or page cache memory, that are free and available","inactive: The total amount of buffer or page cache memory, that are free and available. This is memory that has not been recently used and can be reclaimed for other purposes","inactive","false","Linux","false","true","false","eventtype=nmon:performance sourcetype=nmon_data type=MEM"
"index=nmon","sourcetype=nmon_data","Performance Data","MEMORY STATISTICS","MEM","MB / %","swapused : The total amount of swap used","swapused : The total amount of swap used","swapused=round((swaptotal-swapfree),0)","true","Linux","false","true","false","eventtype=nmon:performance sourcetype=nmon_data type=MEM"
"index=nmon","sourcetype=nmon_data","Performance Data","MEMORY STATISTICS","MEM","MB / %","swapfree : The total amount of swap free","swapfree : The total amount of swap free","swapfree","false","Linux","false","true","false","eventtype=nmon:performance sourcetype=nmon_data type=MEM"
"index=nmon","sourcetype=nmon_data","Performance Data","MEMORY STATISTICS","MEM","MB / %","swaptotal : The total amount of swap available","swaptotal : The total amount of swap available","swaptotal","false","Linux","false","true","false","eventtype=nmon:performance sourcetype=nmon_data type=MEM"
"index=nmon","sourcetype=nmon_data","Performance Data","MEMORY STATISTICS","MEM","MB / %","swapcached : The amount of swap, used as cache memory","swapcached : The amount of swap, used as cache memory","swapcached","false","Linux","false","true","false","eventtype=nmon:performance sourcetype=nmon_data type=MEM"
,,,,,,,,,,,,,,
"index=nmon","sourcetype=nmon_data","Performance Data","MEMORY STATISTICS","MEMUSE","%","maxclient : Maximum number of client frames","maxclient : Maximum number of client frames","maxclient_PCT","false","AIX","true","false","false","eventtype=nmon:performance sourcetype=nmon_data type=MEMUSE"
"index=nmon","sourcetype=nmon_data","Performance Data","MEMORY STATISTICS","MEMUSE","%","maxperm : The minperm and maxperm values for page steals","maxperm : The minperm and maxperm values for page steals","maxperm_PCT","false","AIX","true","false","false","eventtype=nmon:performance sourcetype=nmon_data type=MEMUSE"
"index=nmon","sourcetype=nmon_data","Performance Data","MEMORY STATISTICS","MEMUSE","%","minperm : The minperm and maxperm values for page steals","minperm : The minperm and maxperm values for page steals","minperm_PCT","false","AIX","true","false","false","eventtype=nmon:performance sourcetype=nmon_data type=MEMUSE"
"index=nmon","sourcetype=nmon_data","Performance Data","MEMORY STATISTICS","MEMUSE","%","numclient : Number of client frames","numclient : Number of client frames","numclient_PCT","false","AIX","true","false","false","eventtype=nmon:performance sourcetype=nmon_data type=MEMUSE"
"index=nmon","sourcetype=nmon_data","Performance Data","MEMORY STATISTICS","MEMUSE","%","numperm : Number of frames that are used for files (in 4-KB pages)","numperm : Number of frames that are used for files (in 4-KB pages)","numperm_PCT","false","AIX","true","false","false","eventtype=nmon:performance sourcetype=nmon_data type=MEMUSE"
,,,,,,,,,,,,,,
"index=nmon","sourcetype=nmon_data","Performance Data","MEMORY STATISTICS","MEMUSE","%","PCTrcache: Cache hit ratio","PCTrcache: Cache hit ratio, Same as 'sar -b'","PCTrcache","false","Solaris","false","false","true","eventtype=nmon:performance sourcetype=nmon_data type=MEMUSE"
"index=nmon","sourcetype=nmon_data","Performance Data","MEMORY STATISTICS","MEMUSE","%","PCTwcache: Cache hit ratio","PCTwcache: Cache hit ratio, Same as 'sar -b'","PCTwcache","false","Solaris","false","false","true","eventtype=nmon:performance sourcetype=nmon_data type=MEMUSE"
"index=nmon","sourcetype=nmon_data","Performance Data","MEMORY STATISTICS","MEMUSE","sec","lread: (sec) accesses of system buffers","lread: (sec) accesses of system buffers, Same as 'sar -b'","lread","false","Solaris","false","false","true","eventtype=nmon:performance sourcetype=nmon_data type=MEMUSE"
"index=nmon","sourcetype=nmon_data","Performance Data","MEMORY STATISTICS","MEMUSE","sec","lwrite: (sec) accesses of system buffers","lwrite: (sec) accesses of system buffers, Same as 'sar -b'","lwrite","false","Solaris","false","false","true","eventtype=nmon:performance sourcetype=nmon_data type=MEMUSE"
"index=nmon","sourcetype=nmon_data","Performance Data","MEMORY STATISTICS","MEMUSE","sec","pread: (sec) transfers using raw (physical) device mechanism","pread: (sec) transfers using raw (physical) device mechanism, Same as 'sar -b'","pread","false","Solaris","false","false","true","eventtype=nmon:performance sourcetype=nmon_data type=MEMUSE"
"index=nmon","sourcetype=nmon_data","Performance Data","MEMORY STATISTICS","MEMUSE","sec","pwrite: (sec) transfers using raw (physical) device mechanism","pwrite: (sec) transfers using raw (physical) device mechanism, Same as 'sar -b'","pwrite","false","Solaris","false","false","true","eventtype=nmon:performance sourcetype=nmon_data type=MEMUSE"
"index=nmon","sourcetype=nmon_data","Performance Data","MEMORY STATISTICS","MEMUSE","sec","bread: (sec) transfer of data between system buffers and disk or other block device","bread: (sec) transfer of data between system buffers and disk or other block device, Same as 'sar -b'","bread","false","Solaris","false","false","true","eventtype=nmon:performance sourcetype=nmon_data type=MEMUSE"
"index=nmon","sourcetype=nmon_data","Performance Data","MEMORY STATISTICS","MEMUSE","sec","bwrite: (sec) transfer of data between system buffers and disk or other block device","bwrite: (sec) transfer of data between system buffers and disk or other block device, Same as 'sar -b'","bwrite","false","Solaris","false","false","true","eventtype=nmon:performance sourcetype=nmon_data type=MEMUSE"
,,,,,,,,,,,,,,
"index=nmon","sourcetype=nmon_data","Performance Data","DISKS STATISTICS","DISKBSIZE","Kbytes / transfer","Average data transfer size (block size) for read/write operations","Average data transfer size (block size) for read/write operations","value","false","ALL OS","true","true","true","eventtype=nmon:performance sourcetype=nmon_data type=DISKBSIZE"
"index=nmon","sourcetype=nmon_data","Performance Data","DISKS STATISTICS","DISKBSIZE","device","Name of disk","Name of disk","device","false","ALL OS","true","true","true","eventtype=nmon:performance sourcetype=nmon_data type=DISKBSIZE"
,,,,,,,,,,,,,,
"index=nmon","sourcetype=nmon_data","Performance Data","DISKS STATISTICS","DISKBUSY","%","Average percentage of busy for the disk","Average percentage of busy for the disk","value","false","ALL OS","true","true","true","eventtype=nmon:performance sourcetype=nmon_data type=DISKBUSY"
"index=nmon","sourcetype=nmon_data","Performance Data","DISKS STATISTICS","DISKBUSY","device","Name of disk","Name of disk","device","false","ALL OS","true","true","true","eventtype=nmon:performance sourcetype=nmon_data type=DISKBUSY"
,,,,,,,,,,,,,,
"index=nmon","sourcetype=nmon_data","Performance Data","DISKS STATISTICS","DISKBUSY","%","Average percentage of busy for the disk","Average percentage of busy for the disk","value","false","ALL OS","true","true","true","eventtype=nmon:performance sourcetype=nmon_data type=DISKBUSY"
"index=nmon","sourcetype=nmon_data","Performance Data","DISKS STATISTICS","DISKBUSY","device","Name of disk","Name of disk","device","false","ALL OS","true","true","true","eventtype=nmon:performance sourcetype=nmon_data type=DISKBUSY"
,,,,,,,,,,,,,,
"index=nmon","sourcetype=nmon_data","Performance Data","DISKS STATISTICS","DISKREAD","Kbytes/sec","Data transfer rate of read data in kilobytes per second in the interval","Data transfer rate of read data in kilobytes per second in the interval","value","false","ALL OS","true","true","true","eventtype=nmon:performance sourcetype=nmon_data type=DISKREAD"
"index=nmon","sourcetype=nmon_data","Performance Data","DISKS STATISTICS","DISKREAD","device","Name of disk","Name of disk","device","false","ALL OS","true","true","true","eventtype=nmon:performance sourcetype=nmon_data type=DISKREAD"
,,,,,,,,,,,,,,
"index=nmon","sourcetype=nmon_data","Performance Data","DISKS STATISTICS","DISKWRITE","Kbytes/sec","Data transfer rate of written data in kilobytes per second in the interval","Data transfer rate of written data in kilobytes per second in the interval","value","false","ALL OS","true","true","true","eventtype=nmon:performance sourcetype=nmon_data type=DISKWRITE"
"index=nmon","sourcetype=nmon_data","Performance Data","DISKS STATISTICS","DISKWRITE","device","Name of disk","Name of disk","device","false","ALL OS","true","true","true","eventtype=nmon:performance sourcetype=nmon_data type=DISKWRITE"
,,,,,,,,,,,,,,
"index=nmon","sourcetype=nmon_data","Performance Data","DISKS STATISTICS","DISKXFER","IOPS","Disk I/O Operations per second (IOPS, iostat tps)","Disk I/O Operations per second (IOPS, iostat tps)","value","false","ALL OS","true","true","true","eventtype=nmon:performance sourcetype=nmon_data type=DISKXFER"
"index=nmon","sourcetype=nmon_data","Performance Data","DISKS STATISTICS","DISKXFER","device","Name of disk","Name of disk","device","false","ALL OS","true","true","true","eventtype=nmon:performance sourcetype=nmon_data type=DISKXFER"
,,,,,,,,,,,,,,
"index=nmon","sourcetype=nmon_data","Performance Data","DISKS STATISTICS","DISKRIO","IOPS","Disk read I/O Operations per second (IOPS, iostat tps)","Disk read I/O Operations per second (IOPS, iostat tps)","value","false","AIX","true","false","false","eventtype=nmon:performance sourcetype=nmon_data type=DISKRIO"
"index=nmon","sourcetype=nmon_data","Performance Data","DISKS STATISTICS","DISKRIO","device","Name of disk","Name of disk","device","false","AIX","true","false","false","eventtype=nmon:performance sourcetype=nmon_data type=DISKRIO"
,,,,,,,,,,,,,,
"index=nmon","sourcetype=nmon_data","Performance Data","DISKS STATISTICS","DISKWIO","IOPS","Disk write I/O Operations per second (IOPS, iostat tps)","Disk write I/O Operations per second (IOPS, iostat tps)","value","false","AIX","true","false","false","eventtype=nmon:performance sourcetype=nmon_data type=DISKWIO"
"index=nmon","sourcetype=nmon_data","Performance Data","DISKS STATISTICS","DISKWIO","device","Name of disk","Name of disk","device","false","AIX","true","false","false","eventtype=nmon:performance sourcetype=nmon_data type=DISKWIO"
,,,,,,,,,,,,,,
"index=nmon","sourcetype=nmon_data","Performance Data","FILESYSTEMS STATISTICS","JFSFILE","%","Percent of file system used","Percent of file system used","value","false","ALL OS","true","true","true","eventtype=nmon:performance sourcetype=nmon_data type=JFSFILE"
"index=nmon","sourcetype=nmon_data","Performance Data","FILESYSTEMS STATISTICS","JFSFILE","device","Name of disk","Name of disk","device","false","ALL OS","true","true","true","eventtype=nmon:performance sourcetype=nmon_data type=JFSFILE"
,,,,,,,,,,,,,,
"index=nmon","sourcetype=nmon_data","Performance Data","FILESYSTEMS STATISTICS","JFSINODE","%","Percent of file system that is used by i-nodes","Percent of file system that is used by i-nodes","value","false","AIX","true","false","false","eventtype=nmon:performance sourcetype=nmon_data type=JFSINODE"
"index=nmon","sourcetype=nmon_data","Performance Data","FILESYSTEMS STATISTICS","JFSINODE","device","Name of disk","Name of disk","device","false","AIX","true","false","false","eventtype=nmon:performance sourcetype=nmon_data type=JFSINODE"
,,,,,,,,,,,,,,
"index=nmon","sourcetype=nmon_data","Performance Data","CPU USAGE STATISTICS","WLMPROJECTCPU","%","% CPU usage for this Project","% CPU usage for this Project, Same as 'prstat -J.CPU'","value","false","Solaris","false","false","true","eventtype=nmon:performance sourcetype=nmon_data type=WLMPROJECTCPU"
"index=nmon","sourcetype=nmon_data","Performance Data","CPU USAGE STATISTICS","WLMPROJECTCPU","device","Name of Project","Name of Project","device","false","Solaris","false","false","true","eventtype=nmon:performance sourcetype=nmon_data type=WLMPROJECTCPU"
,,,,,,,,,,,,,,
"index=nmon","sourcetype=nmon_data","Performance Data","CPU USAGE STATISTICS","WLMZONECPU","%","% CPU usage for this Zone","% CPU usage for this Zone, Same as 'prstat -Z.CPU'","value","false","Solaris","false","false","true","eventtype=nmon:performance sourcetype=nmon_data type=WLMZONECPU"
"index=nmon","sourcetype=nmon_data","Performance Data","CPU USAGE STATISTICS","WLMZONECPU","device","Name of Zone","Name of Zone","device","false","Solaris","false","false","true","eventtype=nmon:performance sourcetype=nmon_data type=WLMZONECPU"
,,,,,,,,,,,,,,
"index=nmon","sourcetype=nmon_data","Performance Data","CPU USAGE STATISTICS","WLMTASKCPU","%","% CPU usage for this Task","% CPU usage for this Task, Same as 'prstat -T.CPU'","value","false","Solaris","false","false","true","eventtype=nmon:performance sourcetype=nmon_data type=WLMTASKCPU"
"index=nmon","sourcetype=nmon_data","Performance Data","CPU USAGE STATISTICS","WLMTASKCPU","device","ID of Task","ID of Task","device","false","Solaris","false","false","true","eventtype=nmon:performance sourcetype=nmon_data type=WLMTASKCPU"
,,,,,,,,,,,,,,
"index=nmon","sourcetype=nmon_data","Performance Data","CPU USAGE STATISTICS","WLMUSERCPU","%","% CPU usage for this User","% CPU usage for this Zone, Same as 'prstat -a.CPU'","value","false","Solaris","false","false","true","eventtype=nmon:performance sourcetype=nmon_data type=WLMUSERCPU"
"index=nmon","sourcetype=nmon_data","Performance Data","CPU USAGE STATISTICS","WLMUSERCPU","device","Username","Username","device","false","Solaris","false","false","true","eventtype=nmon:performance sourcetype=nmon_data type=WLMUSERCPU"
,,,,,,,,,,,,,,
"index=nmon","sourcetype=nmon_data","Performance Data","MEMORY STATISTICS","WLMPROJECTMEM","%","% MEM usage for this Project","% MEM usage for this Project, Same as 'prstat -J.MEMORY'","value","false","Solaris","false","false","true","eventtype=nmon:performance sourcetype=nmon_data type=WLMPROJECTMEM"
